,Date,label,lon1,lon2,lat1,lat2
9536,2017-05-15,Fish,62.62980468750001,76.22673828125,-32.480029296875,-39.812607421875015
9537,2017-05-15,Gravel,-169.5,-158.5695556640625,-29.193056640624988,-38.46980468749999
9538,2017-05-15,Fish,-92.939404296875,-81.087333984375,-31.47475585937501,-37.67449218750001
9539,2017-05-15,Gravel,-158.9434716796875,-149.989287109375,-29.481914062499996,-37.06959960937499
9540,2017-05-15,Fish,-1.3931445312499875,11.058320312499973,-23.644257812500015,-34.47443359374999
9541,2017-05-15,Fish,-50.188203125,-44.82083984375001,-24.771201171875006,-32.942626953125
9542,2017-05-15,Fish,-44.39893554687501,-33.713017578125005,-22.55442382812501,-32.24073242187501
9543,2017-05-15,Fish,159.385546875,164.99289062499997,-22.052919921875002,-31.888935546875004
9544,2017-05-15,Gravel,79.60115234375002,90.8042578125,-22.12442382812499,-31.340136718750003
9545,2017-05-15,Fish,54.459082031250006,60.013300781250024,-23.106191406250005,-31.323046875000003
9546,2017-05-15,Sugar,156.0,159.06015625000003,-25.9821484375,-30.924746093749988
9547,2017-05-15,Fish,93.0,97.73031250000003,-22.0,-30.195869140625007
9548,2017-05-15,Fish,-21.310937500000023,-15.309042968749992,-20.772753906250003,-28.614238281249996
9549,2017-05-15,Fish,-161.92677734375,-150.49091064453125,-22.0,-28.502070312499995
9550,2017-05-15,Fish,62.86281249999999,74.93519531250001,-19.930117187499988,-27.992011718749993
9551,2017-05-15,Sugar,-167.86889404296875,-159.8019189453125,-23.100429687499997,-27.988242187499992
9552,2017-05-15,Fish,-145.19043212890625,-138.23287109375,-21.029775390625005,-27.953564453124997
9553,2017-05-15,Fish,-138.0,-129.26591308593748,-20.671425781250008,-27.926767578124995
9554,2017-05-15,Fish,-42.679833984374994,-28.382207031250005,-16.415566406250008,-27.62337890625001
9555,2017-05-15,Fish,93.03324218749998,105.65955078125,-15.474453124999997,-27.622148437499987
9556,2017-05-15,Fish,-106.3889404296875,-87.984404296875,-17.26966796875,-27.1755078125
9557,2017-05-15,Fish,103.5,113.52662109375001,-22.15686523437499,-25.954414062499993
9558,2017-05-15,Fish,86.05246093750003,95.85587890624998,-15.838652343749999,-25.94057617187501
9559,2017-05-15,Fish,-84.01451171875,-74.06452148437499,-20.708730468750005,-24.693525390625
9560,2017-05-15,Fish,-119.9092822265625,-107.43908203125,-16.722412109375,-23.514013671875006
9561,2017-05-15,Fish,-136.045546875,-131.12376953125,-15.0,-22.98005859375
9562,2017-05-15,Gravel,54.87001953125002,60.87769531249998,-15.391953125,-21.27464843749999
9563,2017-05-15,Sugar,111.62072265625,116.42615234375,-16.231699218749995,-21.11117187500001
9564,2017-05-15,Fish,-136.8930517578125,-126.05164550781251,-9.834013671875013,-20.714765625000013
9565,2017-05-15,Fish,166.6005859375,174.69437499999998,-15.0,-20.32137695312501
9566,2017-05-15,Sugar,159.4505078125,165.59968750000002,-14.180478515624998,-19.776054687500007
9567,2017-05-15,Fish,-32.65327148437501,-24.59492187500001,-8.789580078124999,-17.223007812500015
9568,2017-05-15,Sugar,13.672792968749974,19.118769531249995,-8.113242187500006,-16.46166015624999
9569,2017-05-15,Sugar,9.011347656249995,11.847578124999984,-9.615507812499985,-15.522158203125002
9570,2017-05-15,Sugar,34.16308593749997,39.728515625,-9.668144531249993,-15.042910156250002
9571,2017-05-15,Fish,52.678300781250016,62.05759765625001,-10.21447265625001,-14.668691406250005
9572,2017-05-15,Fish,-114.3195703125,-102.5440478515625,-10.070009765624988,-14.453115234375005
9573,2017-05-15,Gravel,-164.95280029296876,-152.70656982421875,-8.130253906250005,-13.878867187499992
9574,2017-05-15,Fish,0.3674609375000273,9.96675781250002,-3.5773339843750023,-13.779355468749998
9575,2017-05-15,Fish,-122.38530273437499,-107.4683984375,-6.176093749999993,-12.582929687499998
9576,2017-05-15,Gravel,-170.69140258789062,-159.86273071289062,-5.034755859374997,-11.31174804687501
9577,2017-05-15,Sugar,-49.34232421875001,-43.892929687499986,-1.6814843749999966,-10.790810546875008
9578,2017-05-15,Fish,-145.04090576171876,-136.30310546875,-2.7351562499999886,-10.337148437500005
9579,2017-05-15,Sugar,-60.39934570312501,-54.42560546874999,-2.894150390625015,-9.855732421875004
9580,2017-05-15,Sugar,-43.5,-38.022001953125,-3.2513281250000006,-9.651044921874998
9581,2017-05-15,Fish,-97.470625,-86.65938476562499,-1.0992480468750045,-7.6238769531249915
9582,2017-05-15,Sugar,-123.0826953125,-117.567451171875,-1.492978515625012,-6.437548828124989
9583,2017-05-15,Gravel,-22.35126953125001,-13.174003906249993,-0.15767578125000625,-6.36940429687499
9584,2017-05-15,Fish,-139.52867919921874,-130.421005859375,-0.3542773437500131,-6.361835937500004
9585,2017-05-15,Sugar,-164.7442724609375,-159.56954833984375,-1.1458886718749994,-6.069785156250006
9586,2017-05-15,Sugar,-121.028759765625,-110.7816455078125,1.6740332031250063,-5.154335937500008
9587,2017-05-15,Sugar,-167.26081298828126,-157.1407373046875,1.7800781250000028,-4.245664062499998
9588,2017-05-15,Sugar,-135.42756835937502,-128.247626953125,2.979199218749997,-1.6739550781249903
9589,2017-05-15,Sugar,170.35722656250005,176.45808593750002,12.55687988281251,2.6268652343750034
9590,2017-05-15,Fish,-43.04325195312498,-26.922060546875002,10.5571435546875,3.44482421875
9591,2017-05-15,Fish,-169.27546875,-155.652041015625,12.2299951171875,4.473906249999999
9592,2017-05-15,Fish,-114.5994677734375,-106.35767578125001,18.937124023437505,10.437841796874991
9593,2017-05-15,Fish,-146.39981201171875,-137.2954150390625,15.212626953124996,10.874921874999998
9594,2017-05-15,Flower,-54.000000000000014,-47.68507812499999,18.741455078125,12.1843115234375
9595,2017-05-15,Gravel,-168.99262084960938,-157.26530517578124,18.367006835937502,12.246328125000005
9596,2017-05-15,Flower,-43.36992187500002,-35.43062500000002,18.155190429687508,12.718437500000007
9597,2017-05-15,Fish,-138.0,-130.798623046875,17.055336914062494,13.184833984375004
9598,2017-05-15,Fish,-37.422744140624985,-32.11066406250001,22.246196289062496,15.213935546875007
9599,2017-05-15,Fish,151.231640625,161.22890625000002,19.034990234375,15.330878906249993
9600,2017-05-15,Fish,144.36705078125004,154.68078125,21.305610351562493,15.826752929687501
9601,2017-05-15,Sugar,152.60441406249998,158.12359375,25.34494140625,18.82400390625
9602,2017-05-15,Fish,160.99007812499997,175.0194140625,24.643969726562503,19.070986328125002
9603,2017-05-15,Sugar,-96.847412109375,-88.721015625,26.714809570312497,22.040600585937497
9604,2017-05-15,Fish,-44.993984375,-33.951035156250015,29.5986328125,24.48170898437499
9605,2017-05-15,Sugar,30.0,37.07542968749999,54.869365234374996,50.238215332031245
9606,2017-05-15,Sugar,43.381972656250014,50.026738281250005,62.754765625000005,55.9407177734375
9607,2017-05-16,Gravel,-92.541650390625,-85.851689453125,-50.0,-57.47117187500001
9608,2017-05-16,Gravel,-164.94555419921875,-149.18486083984374,-43.0,-52.462500000000006
9609,2017-05-16,Gravel,-96.0,-83.242607421875,-35.999999999999986,-48.81352539062502
9610,2017-05-16,Fish,13.282519531249989,18.587753906250015,-37.860546875,-47.681279296875005
9611,2017-05-16,Gravel,61.65822265625002,75.52833984375002,-35.999999999999986,-47.64021484374999
9612,2017-05-16,Fish,147.2838671875,157.17476562499996,-36.34982421874999,-45.56965820312499
9613,2017-05-16,Fish,19.5,24.86937499999999,-36.256484375,-45.15810546875002
9614,2017-05-16,Fish,11.584785156250007,25.162187500000016,-30.598115234375,-41.63093749999999
9615,2017-05-16,Fish,-159.0,-146.158291015625,-29.270878906250005,-41.55072265625
9616,2017-05-16,Gravel,-167.72328491210936,-159.389775390625,-29.0,-41.046992187499995
9617,2017-05-16,Gravel,-44.92189453124999,-35.94166992187499,-29.264746093750006,-40.88963867187499
9618,2017-05-16,Fish,71.99999999999997,84.65181640625002,-29.478916015625003,-40.70751953125
9619,2017-05-16,Fish,-54.825068359374995,-47.76560546875001,-31.348662109375,-40.47663085937501
9620,2017-05-16,Fish,-74.127861328125,-68.98205078125,-29.180751953124997,-38.28287109375
9621,2017-05-16,Fish,-10.350644531249998,-5.098730468750006,-25.386767578125003,-35.7740625
9622,2017-05-16,Fish,-53.0764453125,-45.47553710937498,-24.68546875,-34.81390624999999
9623,2017-05-16,Flower,-178.45808166503906,-165.78643188476562,-23.215136718750003,-34.642392578125
9624,2017-05-16,Fish,51.868789062500014,70.3997265625,-24.71067382812501,-34.3898046875
9625,2017-05-16,Fish,-128.21095703125,-117.763564453125,-23.965683593749986,-34.173330078125005
9626,2017-05-16,Fish,-95.301318359375,-78.08428710937501,-22.145517578124995,-32.82169921875001
9627,2017-05-16,Fish,93.21525390624998,102.32101562499997,-22.192802734374993,-29.777392578125003
9628,2017-05-16,Fish,-138.0,-128.950556640625,-22.0,-29.202919921874994
9629,2017-05-16,Fish,-129.64616210937498,-118.02463867187501,-15.569902343750002,-27.569716796874985
9630,2017-05-16,Fish,2.1815429687499943,11.188945312499982,-22.367119140624993,-27.285947265624998
9631,2017-05-16,Sugar,19.7028515625,27.830703125000014,-22.12206054687499,-26.654052734375
9632,2017-05-16,Sugar,106.75718749999999,110.61714843749996,-22.451494140625,-26.391435546875
9633,2017-05-16,Fish,-31.943193359375016,-14.240605468750005,-15.364189453125007,-25.606220703125004
9634,2017-05-16,Fish,-5.115976562500009,7.370468750000015,-15.128945312500008,-25.534042968749986
9635,2017-05-16,Sugar,73.04394531249997,77.27615234374997,-19.267500000000013,-23.80781250000001
9636,2017-05-16,Fish,-99.423720703125,-87.2835546875,-18.05671875,-23.52651367187501
9637,2017-05-16,Fish,159.064140625,168.34890625000003,-16.66580078125,-23.512666015625
9638,2017-05-16,Fish,-120.75181640625,-109.09453613281251,-15.757978515624998,-21.412548828124997
9639,2017-05-16,Fish,-144.0130712890625,-138.3753369140625,-12.745029296875003,-20.994921875000003
9640,2017-05-16,Gravel,51.131757812499984,59.77613281250001,-11.309492187499998,-19.018320312499995
9641,2017-05-16,Sugar,158.1687109375,162.2835546875,-11.938408203124993,-17.419414062499996
9642,2017-05-16,Sugar,19.636875000000003,30.621660156249987,-8.33607421875,-17.404091796875008
9643,2017-05-16,Sugar,-28.975253906250003,-22.97119140625,-8.660947265624998,-16.76354492187501
9644,2017-05-16,Sugar,-124.69452636718749,-116.4221142578125,-12.273710937499999,-16.419160156249987
9645,2017-05-16,Fish,66.38160156250001,79.51582031249995,-9.71205078125,-15.903447265625005
9646,2017-05-16,Fish,-22.5,-16.026875000000018,-10.807265624999985,-15.310224609374998
9647,2017-05-16,Sugar,14.84324218750001,19.018945312500023,-8.50084960937501,-15.216279296874987
9648,2017-05-16,Fish,-117.0,-110.17937500000001,-7.970478515625004,-13.8046875
9649,2017-05-16,Gravel,-165.779609375,-160.96049072265626,-8.952832031249997,-13.699580078124995
9650,2017-05-16,Fish,93.78882812500001,99.50093750000002,-5.210664062500001,-13.012158203124997
9651,2017-05-16,Sugar,-146.44505126953123,-137.9511572265625,-8.389892578125,-12.857246093749993
9652,2017-05-16,Fish,-127.96367187499999,-117.90396484375,-7.890175781250008,-12.577119140625001
9653,2017-05-16,Sugar,-54.03229492187499,-45.18825195312499,-8.144589843749998,-12.375917968750016
9654,2017-05-16,Sugar,-33.463974609375015,-22.828740234375005,-1.0,-12.290859374999997
